code;name;city;state;type;uf_code;capital;region
SDRL;Fazenda Retiro Velho;Porto Murtinho;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SIPJ;Aero Parque Tupã;Tupanciretã;Rio Grande do Sul;Privado;43;FALSE;Sul
SWNW;Roso;Aceguá;Rio Grande do Sul;Privado;43;FALSE;Sul
SJER;Fazenda Canadá;Acreúna;Goiás;Privado;52;FALSE;Centro Oeste
SDQK;Fazenda Taboca;Rio Verde de Mato Grosso;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SDYB;Fazenda São José do Bom Retiro;Itapetininga;São Paulo;Privado;35;FALSE;Sudeste
SBQH;CMTE Juliano Rambo;Confresa;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJTU;Fazenda Tucano;Campo Novo do Parecis;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWAK;Assunção do Içana;São Gabriel da Cachoeira;Amazonas;Privado;13;FALSE;Norte
SISJ;Fazenda São José do Piquiri;Corumbá;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SJUL;Fazenda Rio Pardo;Iaras;São Paulo;Privado;35;FALSE;Sudeste
SSIF;Fazenda Baunilha;Itaquiraí;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SBQR;Fazenda Arena de Aço;Buritizeiro;Minas Gerais;Privado;31;FALSE;Sudeste
SSTS;Soteco;Cáceres;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWUN;Fazenda União;Inocência;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SIPN;Fazenda Progresso;Porto Murtinho;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SIAR;Fazenda Arancuã;Miranda;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SNTG;Gercino Coelho;Formosa do Rio Preto;Bahia;Privado;29;FALSE;Nordeste
SSBC;Fazenda Barra do Tietê;Castilho;São Paulo;Privado;35;FALSE;Sudeste
SWQO;Fazenda Renascença;Frutal;Minas Gerais;Privado;31;FALSE;Sudeste
SJSU;Fazenda São Marcus;Alto Paraíso;Paraná;Privado;41;FALSE;Sul
SDSH;Fazenda Shalon (antigo Serafino Ferruzzi);Alta Floresta;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWMJ;Fazenda Mano Julio;Ipiranga do Norte;Mato Grosso;Privado;51;FALSE;Centro Oeste
SIMU;Fazenda Mutum;Anaurilândia;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SDNB;Brasnorte;Brasnorte;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWRZ;Fazenda Arrossensal;Nortelândia;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSEQ;Renascer;Arame;Maranhão;Privado;21;FALSE;Nordeste
SNYS;WD Agroindustrial;João Pinheiro;Minas Gerais;Privado;31;FALSE;Sudeste
SIHW;Agrishow;Ribeirão Preto;São Paulo;Privado;35;FALSE;Sudeste
SNLC;Fazenda Panambi;Buritis;Minas Gerais;Privado;31;FALSE;Sudeste
SDVT;Fazenda Campo Verde;Taquarussu;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SDLG;Fazenda Planalto;Costa Rica;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SJQK;Barra do Vento;Boa Vista;Roraima;Privado;14;FALSE;Norte
SSGC;Fazenda Chapadão;Santo Antônio do Leverger;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJFO;Fazenda Sorriso;Mossâmedes;Goiás;Privado;52;FALSE;Centro Oeste
SWRF;Francisco Ramalho;Pedreiras;Maranhão;Privado;21;FALSE;Nordeste
SJNU;Fazenda Campo Alto;Ribeirão Cascalheira;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWOT;Fazenda Planorte;Sapezal;Mato Grosso;Privado;51;FALSE;Centro Oeste
SIRC;Rancho Sinuelo;Caracol;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SICR;Fazenda Coração do Brasil;Pontes e Lacerda;Mato Grosso;Privado;51;FALSE;Centro Oeste
SIZG;Fazenda Santo André II;Nova Maringá;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSGQ;Fazenda Capivari;Rio Brilhante;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SNLZ;Fazenda Boca da Mata;Divinópolis do Tocantins;Tocantins;Privado;17;FALSE;Norte
SIBX;Rosana Camargo;Buritama;São Paulo;Privado;35;FALSE;Sudeste
SJUQ;Fazenda São Clemente;São José dos Campos;São Paulo;Privado;35;FALSE;Sudeste
SWIN;Fazenda Itamarati Norte;Campo Novo do Parecis;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJFP;Fazenda Pensamento;Corumbá;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SNZF;AFG II;Tangará da Serra;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWEA;Fazenda Santiago de Compostela ;Comodoro;Mato Grosso;Privado;51;FALSE;Centro Oeste
SNLB;Fazenda Magdalena;Lábrea;Amazonas;Privado;13;FALSE;Norte
SDIP;Fazenda Centro de Vôo a Vela Ipuã;Caçapava;São Paulo;Privado;35;FALSE;Sudeste
SJYE;Água Fria;Uiramutã;Roraima;Privado;14;FALSE;Norte
SIOK;Fazenda Cachoeirinha;Perdizes;Minas Gerais;Privado;31;FALSE;Sudeste
SIBO;Simão Sarkis Simão;Três Marias;Minas Gerais;Privado;31;FALSE;Sudeste
SNUK;Centúria Montana;Formosa do Rio Preto;Bahia;Privado;29;FALSE;Nordeste
SSYL;Fazenda Patrol;Parnarama;Maranhão;Privado;21;FALSE;Nordeste
SIZM;MOCELIN II;Dois Vizinhos;Paraná;Privado;41;FALSE;Sul
SSDN;Fazenda Nova Fronteira ;Mateiros;Tocantins;Privado;17;FALSE;Norte
SJOR;Fazenda Onça do Barão;Cocos;Bahia;Privado;29;FALSE;Nordeste
SSUI;Fazenda Novo Horizonte;Santa Fé do Araguaia;Tocantins;Privado;17;FALSE;Norte
SDSM;Fazenda Nossa Senhora da Conceição;São Manuel;São Paulo;Privado;35;FALSE;Sudeste
SIJJ;Fazenda Cambay;Juti;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SNPW;Fazenda Palmeira;Alto Taquari;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSDK;São Pedro;Igaratinga;Minas Gerais;Privado;31;FALSE;Sudeste
SWMX;Fazenda Jauquara;Barra do Bugres;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSML;Comandante Jorge Mello;Bom Jesus da Lapa;Bahia;Privado;29;FALSE;Nordeste
SNFC;Marina do Caraipé;Tucuruí;Pará;Privado;15;FALSE;Norte
SIMQ;Fazenda Dois de Maio;Corumbá;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SIMA;Fazenda Mãe Margarida;Santa Rita do Trivelato;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJNV;Fazenda São Francisco;Gouvelândia;Goiás;Privado;52;FALSE;Centro Oeste
SDVA;Fazenda Campo Vitória;Vargem Grande do Sul;São Paulo;Privado;35;FALSE;Sudeste
SIRM;Fazenda Couto Magalhães;Água Boa;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJXU;Fazenda Coperbrás;Brasília;Distrito Federal;Privado;53;FALSE;Centro Oeste
SIZH;Fazenda Vista Alegre;Aparecida do Taboado;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SNQT;Fazenda Estrela do Sul;Umuarama;Paraná;Privado;41;FALSE;Sul
SDAY;Fazenda Santa Lucia;Santa Maria das Barreiras;Pará;Privado;15;FALSE;Norte
SIQZ;Fazenda Lagoa Serena;Lagoa Alegre;Piauí;Privado;22;FALSE;Nordeste
SSAM;Posto de Proteção Ambiental Santo André;Barão de Melgaço;Mato Grosso;Privado;51;FALSE;Centro Oeste
SBQB;Fazenda Pedrinhas II;Correntina;Bahia;Privado;29;FALSE;Nordeste
SNDX;Cachoeira;Coruripe;Alagoas;Privado;27;FALSE;Nordeste
SJVG;Fazenda Gameleira;Vila Bela da Santíssima Trindade;Mato Grosso;Privado;51;FALSE;Centro Oeste
SIDM;Fazenda Cibrapa;Barra do Garças;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJAR;Fazenda Araçatuba;Nova Crixás;Goiás;Privado;52;FALSE;Centro Oeste
SBOV;Fazenda Tabatinga;Santa Rita do Trivelato;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWZH;Fazenda XV de Outubro;Colatina;Espírito Santo;Privado;32;FALSE;Sudeste
SDSQ;Usina Santa Rita;Santa Rita do Passa Quatro;São Paulo;Privado;35;FALSE;Sudeste
SJEK;Satélite Aviação Agrícola Ltda;Canarana;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWOK;Fazenda Pontal;Itiquira;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSDH;Fazenda Chapadão Alegre;Correntina;Bahia;Privado;29;FALSE;Nordeste
SDWM;Fazenda Modelo;Aurora do Pará;Pará;Privado;15;FALSE;Norte
SSFA;Foz do Areia;Pinhão;Paraná;Privado;41;FALSE;Sul
SDVI;Comandante Gastão;Tangará da Serra;Mato Grosso;Privado;51;FALSE;Centro Oeste
SDYS;Aeroportobelo;Porto Belo;Santa Catarina;Privado;42;FALSE;Sul
SSON;Fazenda Joalice;Tacuru;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SSTZ;Fazenda Sertãozinho;Aquidauana;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SIQA;Fazenda Bela Vista;Ribas do Rio Pardo;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SWIC;Fazenda Rancho Alegre;Nova Mutum;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSGH;Fazenda Capão Verde;Aquidauana;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SJMV;Serra do Sol;Uiramutã;Roraima;Privado;14;FALSE;Norte
SWQY;Fazenda Peturú;Porto de Moz;Pará;Privado;15;FALSE;Norte
SNGJ;Fazenda Padre Cícero;Marabá;Pará;Privado;15;FALSE;Norte
SIOR;Adhemar Ribeiro;Santa Rita do Passa Quatro;São Paulo;Privado;35;FALSE;Sudeste
SWSF;Fazenda São Francisco;Vila Bela da Santíssima Trindade;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJZO;Zi Viol;Campo Grande;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SWHJ;Fazenda Santa Lúcia;Brasiléia;Acre;Privado;12;FALSE;Norte
SJVN;Fazenda Pindorama;Campo Novo do Parecis;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSLW;Fazendas Reunidas Schlatter;Chapadão do Sul;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SIOV;Municipal de Vera;Vera;Mato Grosso;Privado;51;FALSE;Centro Oeste
SIXX;Retiro Santo Antônio da Fazenda Triunfo;Corumbá;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SJJQ;Fazendas Apóstolo Simão Coffee;Rio Pardo de Minas;Minas Gerais;Privado;31;FALSE;Sudeste
SNCG;Fazenda Cedro;Campo Grande;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SWZN;Fazenda Tunica;Água Boa;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJNI;Fazenda Buriti;Valentim Gentil;São Paulo;Privado;35;FALSE;Sudeste
SDGF;Usina Santa Luzia;Nova Alvorada do Sul;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SSEU;Tabocal;Itaituba;Pará;Privado;15;FALSE;Norte
SWKW;Pista Aldeia Kawatire;São Félix do Xingu;Pará;Privado;15;FALSE;Norte
SSOW;Aeroclube de Frederico Westphalen;Frederico Westphalen;Rio Grande do Sul;Privado;43;FALSE;Sul
SIBI;Fazenda Boa Luz;Laranjeiras;Sergipe;Privado;28;FALSE;Nordeste
SJDT;Fazenda São Roque;Aquidauana;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SWNE;Nelson Saldanha;Nova Viçosa;Bahia;Privado;29;FALSE;Nordeste
SIFW;Fazenda São Lourenço;Corumbá;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SWUY;Fazenda Videira;Poconé;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJXM;Carolina de Assis Repetto;Lima Duarte;Minas Gerais;Privado;31;FALSE;Sudeste
SJKO;Cararuau;Normandia;Roraima;Privado;14;FALSE;Norte
SJAC;Citropar;Capitão Poço;Pará;Privado;15;FALSE;Norte
SISO;Fazenda Santo Ambrósio;Chaves;Pará;Privado;15;FALSE;Norte
SJSF;Fazenda Serrana;Maracaju;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SSVG;Condomínio Fly Vila Resort;Guapé;Minas Gerais;Privado;31;FALSE;Sudeste
SIRR;Ecotur Univini Park;Caracaraí;Roraima;Privado;14;FALSE;Norte
SDAU;Fazenda Itau;Água Clara;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SNES;Fazenda Saltos do Poente;Santo Antônio do Leverger;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSND;Santa Maria;São Félix do Araguaia;Mato Grosso;Privado;51;FALSE;Centro Oeste
SNOL;Agropecuária Mariana;Alta Floresta;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJDZ;Fazenda Canduá;Unaí;Minas Gerais;Privado;31;FALSE;Sudeste
SNFY;Fly Park Florianópolis;Florianópolis;Santa Catarina;Privado;42;FALSE;Sul
SIDS;Romaer Aviação Agrícola;Aral Moreira;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SNJI;Fazenda Fortaleza de Santa Teresinha;Jequitaí;Minas Gerais;Privado;31;FALSE;Sudeste
SDME;Marchesan S.A;Matão;São Paulo;Privado;35;FALSE;Sudeste
SSZS;Fazenda Sucupira;Vila Rica;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSAO;Fazenda Olhos D'Água;Baixa Grande;Bahia;Privado;29;FALSE;Nordeste
SNCC;Fazenda Centrino;Cabixi;Rondônia;Privado;11;FALSE;Norte
SWSD;Fazenda Santo Antônio;Araguaiana;Mato Grosso;Privado;51;FALSE;Centro Oeste
SIFD;Fazenda Santa Marina II;Campo Grande;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SSZV;Fazenda Cifrão;Pedra Preta;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSMX;Fazenda Planalto;Nova Resende;Minas Gerais;Privado;31;FALSE;Sudeste
SIMR;Fazendas Reunidas;Rio Verde;Goiás;Privado;52;FALSE;Centro Oeste
SJGD;Fazenda Rio Brilhante;São Desidério;Bahia;Privado;29;FALSE;Nordeste
SSJZ;Fazenda Três Unidos;Terra Roxa;Paraná;Privado;41;FALSE;Sul
SJLB;Fazenda Chaparral;Lambari D'Oeste;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJLC;Hakoma;Alto Alegre;Roraima;Privado;14;FALSE;Norte
SDMX;Fazenda Fontana;Campo Verde;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJMI;Parafuri;Alto Alegre;Roraima;Privado;14;FALSE;Norte
SWXC;Fazenda Tropical;Corumbiara;Rondônia;Privado;11;FALSE;Norte
SIFN;Fazenda Cachoeira Branca;Ribas do Rio Pardo;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SIXR;Fazenda Santa Maria III;Coxim;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SNQM;Fazenda Formoso de Paraúna;Paraúna;Goiás;Privado;52;FALSE;Centro Oeste
SDCM;Sete Povos;São Desidério;Bahia;Privado;29;FALSE;Nordeste
SWAZ;Santo Atanázio;São Gabriel da Cachoeira;Amazonas;Privado;13;FALSE;Norte
SIKA;Fazenda Alegria II;Amambai;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SWAY;Piripiri;Piripiri;Piauí;Privado;22;FALSE;Nordeste
SWJL;Fazenda Invernada;Itajá;Goiás;Privado;52;FALSE;Centro Oeste
SWDG;Fazenda São José;Reginópolis;São Paulo;Privado;35;FALSE;Sudeste
SNFZ;Fazenda Villa Terezinha;Bocaiúva;Minas Gerais;Privado;31;FALSE;Sudeste
SJUR;Fazenda Reunidas;Paranatinga;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWAJ;Viatec Aviação Agrícola;Santa Vitória do Palmar;Rio Grande do Sul;Privado;43;FALSE;Sul
SJVZ;Represa Fazenda Capão da Cruz;Guatapará;São Paulo;Privado;35;FALSE;Sudeste
SWMV;Paa-Piu;Iracema;Roraima;Privado;14;FALSE;Norte
SSSR;Fazenda Serrana;São Desidério;Bahia;Privado;29;FALSE;Nordeste
SDFI;Fazenda Rio Crixás;Mundo Novo;Goiás;Privado;52;FALSE;Centro Oeste
SILU;BRPEC Agro-Pecuária;Miranda;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SWWF;Fazenda Inhumas do Chapadão;Uberaba;Minas Gerais;Privado;31;FALSE;Sudeste
SIQK;Nova Odessa;Nova Odessa;São Paulo;Privado;35;FALSE;Sudeste
SNQS;Fazenda Nossa Senhora Auxiliadora;Ivinhema;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SJUV;Fazenda Vitória;Nova Ubiratã;Mato Grosso;Privado;51;FALSE;Centro Oeste
SDZS;Serra Branca Agrícola;Uruçuí;Piauí;Privado;22;FALSE;Nordeste
SJQX;Fazenda Uruará;Uruará;Pará;Privado;15;FALSE;Norte
SDCB;Centro Brasileiro de Aviação Agrícola Experimental e Recreativo (CBAAER);Brasília;Distrito Federal;Privado;53;FALSE;Centro Oeste
SNUU;Fazenda Tainacan;Nova Crixás;Goiás;Privado;52;FALSE;Centro Oeste
SWWQ;Fazenda Santa Maria;Mundo Novo;Goiás;Privado;52;FALSE;Centro Oeste
SSGS;Fazenda São Pedro;Eldorado;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SSSW;Madeireira;Colniza;Mato Grosso;Privado;51;FALSE;Centro Oeste
SIWB;Fazenda Sperafico;Amambai;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SBQP;Fazenda Três Santos;Uruçuí;Piauí;Privado;22;FALSE;Nordeste
SJPL;Pista do Limão;Itaituba;Pará;Privado;15;FALSE;Norte
SDLH;Fazenda Pato Branco;São Gabriel do Oeste;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SNOT;Usina Vale do Tijuco;Uberaba;Minas Gerais;Privado;31;FALSE;Sudeste
SWIY;Santa Isabel do Morro;Lagoa da Confusão;Tocantins;Privado;17;FALSE;Norte
SJHE;Fazenda Palmeira;Ipiranga do Norte;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWBF;Fazenda Boa Fortuna;Pium;Tocantins;Privado;17;FALSE;Norte
SSZD;Zirondi;Porto Velho;Rondônia;Privado;11;FALSE;Norte
SDGA;Adecoagro;Angélica;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SJKX;Cutia;Uiramutã;Roraima;Privado;14;FALSE;Norte
SWIH;Fazenda Felicidade;Novo São Joaquim;Mato Grosso;Privado;51;FALSE;Centro Oeste
SNMI;Mina Caraíba;Jaguarari;Bahia;Privado;29;FALSE;Nordeste
SWCH;Fazenda Jucurutu do Formoso;Jaborandi;Bahia;Privado;29;FALSE;Nordeste
SDJA;Dr. José Augusto de Arruda Botelho;Itirapina;São Paulo;Privado;35;FALSE;Sudeste
SJWB;Fazenda Bartira;Rancharia;São Paulo;Privado;35;FALSE;Sudeste
SSDF;Ecides Fires;São Sebastião do Passé;Bahia;Privado;29;FALSE;Nordeste
SSBI;Condomínio Irmãos Gatto;Barreiras;Bahia;Privado;29;FALSE;Nordeste
SDGQ;Jeová Gomes;Limoeiro do Norte;Ceará;Privado;23;FALSE;Nordeste
SDTY;Usina São Martinho;Pradópolis;São Paulo;Privado;35;FALSE;Sudeste
SSUW;Fazenda Palmeiras;Centenário do Sul;Paraná;Privado;41;FALSE;Sul
SDXA;SAWI;Normandia;Roraima;Privado;14;FALSE;Norte
SNTC;Fazenda Campo Alto;Prata;Minas Gerais;Privado;31;FALSE;Sudeste
SIYD;Fazenda Curitiba;Comodoro;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSAY;Sítio Pouso do Aviador;Campo Grande;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SITC;Fazenda Colorado;Sorriso;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJHD;Josidith;Darcinópolis;Tocantins;Privado;17;FALSE;Norte
SJLP;Manoá-pium;Bonfim;Roraima;Privado;14;FALSE;Norte
SDUL;Usina Santa Lydia;Ribeirão Preto;São Paulo;Privado;35;FALSE;Sudeste
SIDG;Irmãos Gonçalves;Jaru;Rondônia;Privado;11;FALSE;Norte
SDLO;Fazenda Pontal;Cairu;Bahia;Privado;29;FALSE;Nordeste
SIEG;Fazenda Chapadão;Guarda-Mor;Minas Gerais;Privado;31;FALSE;Sudeste
SNEA;Estância Primavera;Alegrete;Rio Grande do Sul;Privado;43;FALSE;Sul
SSWZ;Fazenda Dona Neném;Presidente Olegário;Minas Gerais;Privado;31;FALSE;Sudeste
SJOA;Fazenda Nossa Senhora Aparecida ;Ipiranga do Norte;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSJM;Fazenda Júlio Martins;Chapadão do Sul;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SWPN;Pesqueiro Pantanal;Santo Antônio do Leverger;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWBP;Fazenda Continental;Colômbia;São Paulo;Privado;35;FALSE;Sudeste
SWFM;Fazenda Maiador;Goiandira;Goiás;Privado;52;FALSE;Centro Oeste
SNZD;Fazenda Capivara;Pimenteiras do Oeste;Rondônia;Privado;11;FALSE;Norte
SJBT;Fazenda Vera Lúcia;Aquidauana;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SIGA;Fazenda Granja Santiago;Paracatu;Minas Gerais;Privado;31;FALSE;Sudeste
SNIZ;Fazenda Jaqueline;Vilhena;Rondônia;Privado;11;FALSE;Norte
SIKU;Fazenda Gaúcha do Norte;Gaúcha do Norte;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWIA;Antônio Costa da Silva;Juruá;Amazonas;Privado;13;FALSE;Norte
SJMA;Fazenda Marli;Camapuã;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SIMW;Fazenda Retiro do Cervo I;Jaraguari;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SWFA;Fazenda Pamplona;Cristalina;Goiás;Privado;52;FALSE;Centro Oeste
SJWX;Rio Alegre;Euclides da Cunha Paulista;São Paulo;Privado;35;FALSE;Sudeste
SSEG;Sementes Guerra;Renascença;Paraná;Privado;41;FALSE;Sul
SWRM;FAZENDA REMANSO;Cacoal;Rondônia;Privado;11;FALSE;Norte
SIFU;Fazenda Ribeirão;Barra do Piraí;Rio de Janeiro;Privado;33;FALSE;Sudeste
SNVH;Fazenda Santa Helena;Cáceres;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSCW;Fazenda Centro Oeste;Nova Maringá;Mato Grosso;Privado;51;FALSE;Centro Oeste
SNWB;Bom Sossego;Porto Seguro;Bahia;Privado;29;FALSE;Nordeste
SDPA;Fazenda Portobello;Mangaratiba;Rio de Janeiro;Privado;33;FALSE;Sudeste
SIDJ;Fazenda Arpa;Santa Maria das Barreiras;Pará;Privado;15;FALSE;Norte
SIOU;Fazenda Progresso  ;Paragominas;Pará;Privado;15;FALSE;Norte
SDHC;Fazenda Koga;Getulina;São Paulo;Privado;35;FALSE;Sudeste
SNGR;Gorotire;Cumaru do Norte;Pará;Privado;15;FALSE;Norte
SSSQ;Fazenda Mata Roxa;Nova Aurora;Goiás;Privado;52;FALSE;Centro Oeste
SDPR;Fazenda Turazzi;Pontes e Lacerda;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSAD;Fazenda Ribeirão;Chapadão do Sul;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SNRB;FAZENDA BRASA;Rosário do Sul;Rio Grande do Sul;Privado;43;FALSE;Sul
SJKL;Canã;;;Privado;;FALSE;#N/D
SNWF;Fazenda Cachoeirinha;Ponta Porã;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SJUS;Fazenda Acará;Britânia;Goiás;Privado;52;FALSE;Centro Oeste
SNXK;Fazenda Lagoa do Triunfo;São Félix do Xingu;Pará;Privado;15;FALSE;Norte
SICN;Fazenda Vista Bonita;Sandovalina;São Paulo;Privado;35;FALSE;Sudeste
SWTX;Tertuliano Guedes de Pinho;Itabuna;Bahia;Privado;29;FALSE;Nordeste
SINR;Fazenda Santa Rosa;Cáceres;Mato Grosso;Privado;51;FALSE;Centro Oeste
SNXY;Cikel Brasil Verde;Portel;Pará;Privado;15;FALSE;Norte
SSHQ;Fazenda Sossego;Rosana;São Paulo;Privado;35;FALSE;Sudeste
SJRK;Agropecuária São Roberto;Santana do Araguaia;Pará;Privado;15;FALSE;Norte
SIUA;Águas Claras;Viamão;Rio Grande do Sul;Privado;43;FALSE;Sul
SWTD;Fazenda Nova Agropecuária;Nova Bandeirantes;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJBA;Fazenda Beatriz;Campo Grande;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SJRW;PCH - Buriti;Paraíso das Águas;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SSCO;Cmt. Marilda Zaiden de Mesquita;Capão do Leão;Rio Grande do Sul;Privado;43;FALSE;Sul
SSHG;Fazenda Santa Helena;Rio Pardo;Rio Grande do Sul;Privado;43;FALSE;Sul
SNCJ;Piquiatuba;Santarém;Pará;Privado;15;FALSE;Norte
SIAU;Fazenda Pirizal;Vila Bela da Santíssima Trindade;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJTQ;AGD;Campos de Júlio;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSDT;Fazenda Pau D'Arco;Redenção;Pará;Privado;15;FALSE;Norte
SDND;Fazenda Nova Damasco;Narandiba;São Paulo;Privado;35;FALSE;Sudeste
SJTL;Aero Agrícola Gaivota;Jaguapitã;Paraná;Privado;41;FALSE;Sul
SJYQ;Barreirinha;Uiramutã;Roraima;Privado;14;FALSE;Norte
SIQY;Fazenda Amizade;Sorriso;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWPC;Pari-Cachoeira;São Gabriel da Cachoeira;Amazonas;Privado;13;FALSE;Norte
SWWI;Fazenda Fortaleza;Tesouro;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWQQ;Fazenda Taquarussu;Sete Quedas;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SNSL;Fazenda São Luiz;Luís Eduardo Magalhães;Bahia;Privado;29;FALSE;Nordeste
SIOG;Suinobras;Diamantino;Mato Grosso;Privado;51;FALSE;Centro Oeste
SDZZ;Sítio São José;Nova Europa;São Paulo;Privado;35;FALSE;Sudeste
SJIF;Grupo Scheffer;Sapezal;Mato Grosso;Privado;51;FALSE;Centro Oeste
SNIH;Fazenda Rio Negro;Aquidauana;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SNTX;Fazenda Santo Antônio;Buriticupu;Maranhão;Privado;21;FALSE;Nordeste
SWNN;Fazenda Jandaira;Tapurah;Mato Grosso;Privado;51;FALSE;Centro Oeste
SDVF;Santo Antônio do Pão;Uiramutã;Roraima;Privado;14;FALSE;Norte
SWFU;Fortuna;Vila Bela da Santíssima Trindade;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSDM;Fazenda Serinhaém;Ituberá;Bahia;Privado;29;FALSE;Nordeste
SBOK;Fazenda São Vicente;Lucas do Rio Verde;Mato Grosso;Privado;51;FALSE;Centro Oeste
